head	relation	tail	time	confidence								
885	11	18	8736	0.62								
885	14	39	8736	0.62								
885	41	300	8736	0.62								
885	9	124	8736	0.3								
885	9	128	8736	0.3								
885	9	147	8736	0.3								
885	9	4127	8736	0.3								
885	11	9	8736	0.3								
885	11	31	8736	0.3								
885	11	249	8736	0.3								
885	11	320	8736	0.3								
885	14	10	8736	0.3								
885	15	29	8736	0.3								
885	15	2254	8736	0.3								
885	18	29	8736	0.3								
885	18	641	8736	0.3								
885	18	1255	8736	0.3								
885	24	30	8736	0.3								
885	54	266	8736	0.3								
885	76	29	8736	0.3								
886	36	7012	8736	0.75								
886	11	887	8736	0.3								
887	15	984	8736	0.3								
888	11	320	8736	0.3								
888	14	320	8736	0.3								
888	18	50	8736	0.3								
888	18	456	8736	0.3								
889	24	5	8736	0.75								
889	47	46	8736	0.75								
889	14	36	8736	0.71								
889	14	5	8736	0.62								
889	18	982	8736	0.62								
889	24	3433	8736	0.62								
889	30	5	8736	0.62								
889	175	4789	8736	0.62								
889	9	18	8736	0.3								
889	11	5	8736	0.3								
889	11	610	8736	0.3								
889	11	1339	8736	0.3								
889	15	96	8736	0.3								
889	15	399	8736	0.3								
889	16	18	8736	0.3								
889	16	46	8736	0.3								
889	17	5	8736	0.3								
889	17	18	8736	0.3								
889	17	75	8736	0.3								
889	18	250	8736	0.3								
889	18	3957	8736	0.3								
889	20	5	8736	0.3								
889	24	792	8736	0.3								
889	24	5284	8736	0.3								
889	25	1174	8736	0.3								
889	25	4789	8736	0.3								
889	39	75	8736	0.3								
889	47	995	8736	0.3								
889	68	95	8736	0.3								
890	97	981	8736	0.95								
890	34	119	8736	0.62								
890	1	364	8736	0.3								
890	9	363	8736	0.3								
890	9	4429	8736	0.3								
890	14	85	8736	0.3								
890	15	2580	8736	0.3								
890	15	2807	8736	0.3								
890	15	4435	8736	0.3								
890	17	1408	8736	0.3								
890	17	1480	8736	0.3								
890	29	364	8736	0.3								
890	36	218	8736	0.3								
890	37	364	8736	0.3								
890	43	5759	8736	0.3								
890	50	119	8736	0.3								
890	72	3998	8736	0.3								
890	173	2580	8736	0.3								
892	10	18	8736	0.79								
892	7	431	8736	0.71								
892	11	18	8736	0.71								
892	7	138	8736	0.62								
892	7	302	8736	0.62								
892	65	543	8736	0.62								
892	0	5447	8736	0.3								
892	7	18	8736	0.3								
892	7	32	8736	0.3								
892	7	49	8736	0.3								
892	7	50	8736	0.3								
892	7	375	8736	0.3								
892	7	922	8736	0.3								
892	7	1008	8736	0.3								
892	7	1241	8736	0.3								
892	10	36	8736	0.3								
892	11	1241	8736	0.3								
892	14	18	8736	0.3								
892	14	50	8736	0.3								
892	17	96	8736	0.3								
892	18	6484	8736	0.3								
892	21	345	8736	0.3								
892	22	18	8736	0.3								
892	24	431	8736	0.3								
892	24	1241	8736	0.3								
892	41	50	8736	0.3								
892	43	18	8736	0.3								
892	65	18	8736	0.3								
892	65	95	8736	0.3								
892	65	171	8736	0.3								
892	65	289	8736	0.3								
892	91	610	8736	0.3								
893	0	1040	8736	0.62								
893	14	8	8736	0.62								
893	18	1059	8736	0.62								
893	0	205	8736	0.3								
893	9	12	8736	0.3								
893	10	46	8736	0.3								
893	11	49	8736	0.3								
893	11	1532	8736	0.3								
893	14	18	8736	0.3								
893	18	792	8736	0.3								
893	22	46	8736	0.3								
893	36	8	8736	0.3								
893	52	329	8736	0.3								
893	94	12	8736	0.3								
893	101	12	8736	0.3								
893	101	46	8736	0.3								
893	129	95	8736	0.3								
893	129	129	8736	0.3								
893	129	177	8736	0.3								
893	129	1065	8736	0.3								
893	167	543	8736	0.3								
894	14	129	8736	0.3								
894	24	753	8736	0.3								
895	32	5	8736	0.3								
895	74	608	8736	0.3								
896	15	15	8736	0.3								
896	15	185	8736	0.3								
896	17	15	8736	0.3								
896	17	169	8736	0.3								
896	18	639	8736	0.3								
896	61	15	8736	0.3								
897	96	372	8736	1								
897	9	18	8736	0.71								
897	11	1567	8736	0.71								
897	10	2240	8736	0.62								
897	11	982	8736	0.62								
897	24	93	8736	0.62								
897	9	26	8736	0.3								
897	9	46	8736	0.3								
897	9	372	8736	0.3								
897	9	693	8736	0.3								
897	10	817	8736	0.3								
897	11	26	8736	0.3								
897	11	46	8736	0.3								
897	11	49	8736	0.3								
897	11	320	8736	0.3								
897	11	362	8736	0.3								
897	11	384	8736	0.3								
897	11	399	8736	0.3								
897	11	995	8736	0.3								
897	11	1104	8736	0.3								
897	11	1158	8736	0.3								
897	11	2181	8736	0.3								
897	11	3386	8736	0.3								
897	11	3793	8736	0.3								
897	14	8	8736	0.3								
897	14	372	8736	0.3								
897	14	4736	8736	0.3								
897	15	446	8736	0.3								
897	17	399	8736	0.3								
897	18	0	8736	0.3								
897	18	75	8736	0.3								
897	18	487	8736	0.3								
897	18	633	8736	0.3								
897	18	1025	8736	0.3								
897	18	1398	8736	0.3								
897	18	1619	8736	0.3								
897	18	3019	8736	0.3								
897	18	4804	8736	0.3								
897	24	95	8736	0.3								
897	24	995	8736	0.3								
897	24	5387	8736	0.3								
897	33	18	8736	0.3								
897	33	95	8736	0.3								
897	33	372	8736	0.3								
897	40	1079	8736	0.3								
897	42	375	8736	0.3								
897	43	0	8736	0.3								
897	44	1104	8736	0.3								
898	140	143	8736	0.95								
898	15	143	8736	0.87								
898	17	3463	8736	0.79								
898	17	618	8736	0.62								
898	10	128	8736	0.3								
898	11	127	8736	0.3								
898	11	1589	8736	0.3								
898	15	128	8736	0.3								
898	17	127	8736	0.3								
898	17	128	8736	0.3								
898	18	143	8736	0.3								
898	20	128	8736	0.3								
898	27	127	8736	0.3								
898	27	128	8736	0.3								
898	28	128	8736	0.3								
898	38	128	8736	0.3								
898	39	128	8736	0.3								
898	39	680	8736	0.3								
898	42	127	8736	0.3								
898	62	128	8736	0.3								
898	107	680	8736	0.3								
899	9	384	8736	0.62								
899	4	46	8736	0.3								
899	24	49	8736	0.3								
900	48	128	8736	1								
900	11	122	8736	0.62								
900	11	150	8736	0.62								
900	14	535	8736	0.62								
900	15	128	8736	0.62								
900	15	1047	8736	0.62								
900	17	128	8736	0.62								
900	18	680	8736	0.62								
900	25	251	8736	0.62								
900	4	150	8736	0.3								
900	4	618	8736	0.3								
900	9	166	8736	0.3								
900	10	128	8736	0.3								
900	11	143	8736	0.3								
900	11	167	8736	0.3								
900	11	228	8736	0.3								
900	11	251	8736	0.3								
900	11	1053	8736	0.3								
900	15	535	8736	0.3								
900	15	1295	8736	0.3								
900	17	143	8736	0.3								
900	17	167	8736	0.3								
900	18	127	8736	0.3								
900	18	143	8736	0.3								
900	18	149	8736	0.3								
900	18	166	8736	0.3								
900	18	251	8736	0.3								
900	18	535	8736	0.3								
900	18	1767	8736	0.3								
900	18	1936	8736	0.3								
900	18	3698	8736	0.3								
900	24	143	8736	0.3								
900	24	150	8736	0.3								
900	25	128	8736	0.3								
900	34	4392	8736	0.3								
900	36	128	8736	0.3								
900	36	143	8736	0.3								
900	36	251	8736	0.3								
900	36	535	8736	0.3								
900	41	1544	8736	0.3								
900	95	228	8736	0.3								
900	129	387	8736	0.3								
901	9	635	8736	0.3								
901	9	1780	8736	0.3								
901	11	589	8736	0.3								
901	11	627	8736	0.3								
901	14	372	8736	0.3								
901	14	627	8736	0.3								
901	18	502	8736	0.3								
901	18	635	8736	0.3								
901	18	982	8736	0.3								
901	18	1204	8736	0.3								
901	18	1435	8736	0.3								
901	18	1496	8736	0.3								
901	18	1780	8736	0.3								
901	22	1780	8736	0.3								
901	24	209	8736	0.3								
901	24	627	8736	0.3								
901	38	96	8736	0.3								
901	48	399	8736	0.3								
901	109	3039	8736	0.3								
902	15	903	8736	0.3								
903	72	2145	8736	0.3								
903	103	49	8736	0.3								
904	24	905	8736	0.3								
904	30	54	8736	0.3								
905	18	321	8736	0.62								
905	4	1113	8736	0.3								
905	7	1862	8736	0.3								
905	8	1327	8736	0.3								
905	10	753	8736	0.3								
905	11	87	8736	0.3								
905	11	627	8736	0.3								
905	11	791	8736	0.3								
905	13	57	8736	0.3								
905	13	1327	8736	0.3								
905	13	4307	8736	0.3								
905	14	54	8736	0.3								
905	15	57	8736	0.3								
905	24	904	8736	0.3								
905	32	57	8736	0.3								
905	33	57	8736	0.3								
905	36	1327	8736	0.3								
905	89	57	8736	0.3								
906	15	977	8736	0.62								
906	4	2793	8736	0.3								
906	12	4543	8736	0.3								
906	24	2793	8736	0.3								
907	11	1407	8736	0.95								
907	48	3	8736	0.87								
907	11	331	8736	0.71								
907	11	1822	8736	0.71								
907	11	2489	8736	0.71								
907	11	6	8736	0.62								
907	11	344	8736	0.62								
907	11	1033	8736	0.62								
907	15	60	8736	0.62								
907	32	60	8736	0.62								
907	2	3	8736	0.3								
907	11	60	8736	0.3								
907	11	176	8736	0.3								
907	11	261	8736	0.3								
907	11	313	8736	0.3								
907	11	420	8736	0.3								
907	11	957	8736	0.3								
907	11	2425	8736	0.3								
907	11	3329	8736	0.3								
907	11	4671	8736	0.3								
907	15	3	8736	0.3								
907	25	3	8736	0.3								
907	28	3	8736	0.3								
907	28	60	8736	0.3								
907	48	331	8736	0.3								
907	54	2977	8736	0.3								
908	11	909	8736	0.62								
908	33	1578	8736	0.62								
908	11	4530	8736	0.3								
908	12	909	8736	0.3								
908	13	218	8736	0.3								
909	39	1577	8736	0.3								
910	25	2673	8736	1								
910	17	736	8736	0.79								
910	15	736	8736	0.71								
910	165	2479	8736	0.71								
910	9	46	8736	0.62								
910	12	1369	8736	0.62								
910	15	2517	8736	0.62								
910	16	1212	8736	0.62								
910	79	881	8736	0.62								
910	114	177	8736	0.62								
910	4	2517	8736	0.3								
910	4	3989	8736	0.3								
910	9	2275	8736	0.3								
910	9	5667	8736	0.3								
910	17	1074	8736	0.3								
910	17	1212	8736	0.3								
910	20	736	8736	0.3								
910	27	2671	8736	0.3								
910	27	6016	8736	0.3								
910	30	736	8736	0.3								
910	72	2405	8736	0.3								
910	93	736	8736	0.3								
910	103	736	8736	0.3								
910	113	960	8736	0.3								
911	18	917	8736	0.75								
911	0	912	8736	0.3								
911	11	1457	8736	0.3								
911	15	912	8736	0.3								
911	15	1861	8736	0.3								
911	18	912	8736	0.3								
911	18	1861	8736	0.3								
911	24	912	8736	0.3								
911	30	912	8736	0.3								
911	38	912	8736	0.3								
911	48	912	8736	0.3								
912	18	911	8736	1								
912	17	6522	8736	0.75								
912	22	56	8736	0.71								
912	0	911	8736	0.3								
912	5	372	8736	0.3								
912	7	5204	8736	0.3								
912	11	917	8736	0.3								
912	11	4451	8736	0.3								
912	18	1861	8736	0.3								
912	22	911	8736	0.3								
912	22	1861	8736	0.3								
912	41	1861	8736	0.3								
912	55	2682	8736	0.3								
913	14	180	8736	0.75								
913	54	331	8736	0.75								
913	193	331	8736	0.62								
913	4	331	8736	0.3								
913	9	4671	8736	0.3								
913	11	60	8736	0.3								
913	11	344	8736	0.3								
913	15	3	8736	0.3								
913	15	60	8736	0.3								
913	17	331	8736	0.3								
913	25	4671	8736	0.3								
913	30	60	8736	0.3								
913	36	331	8736	0.3								
913	36	4671	8736	0.3								
913	39	3	8736	0.3								
913	39	6	8736	0.3								
914	11	1104	8736	1								
914	18	1435	8736	0.95								
914	24	20	8736	0.75								
914	11	1435	8736	0.71								
914	11	19	8736	0.3								
914	12	944	8736	0.3								
914	12	1435	8736	0.3								
914	12	1518	8736	0.3								
914	15	1651	8736	0.3								
914	18	1973	8736	0.3								
914	18	5759	8736	0.3								
914	24	2317	8736	0.3								
914	24	5114	8736	0.3								
914	36	207	8736	0.3								
914	36	2246	8736	0.3								
914	41	1496	8736	0.3								
915	11	505	8736	1								
915	11	6183	8736	0.79								
915	10	1263	8736	0.71								
915	18	916	8736	0.3								
915	24	916	8736	0.3								
916	11	2364	8736	0.79								
916	18	915	8736	0.79								
916	11	504	8736	0.75								
916	18	1686	8736	0.71								
916	24	1230	8736	0.71								
916	14	1230	8736	0.62								
916	15	2221	8736	0.62								
916	17	2221	8736	0.62								
916	20	1423	8736	0.62								
916	24	1423	8736	0.62								
916	0	1423	8736	0.3								
916	10	401	8736	0.3								
916	11	505	8736	0.3								
916	11	562	8736	0.3								
916	11	2221	8736	0.3								
916	11	2924	8736	0.3								
916	11	3535	8736	0.3								
916	11	4680	8736	0.3								
916	11	6505	8736	0.3								
916	14	29	8736	0.3								
916	15	504	8736	0.3								
916	15	1230	8736	0.3								
916	15	1423	8736	0.3								
916	15	5932	8736	0.3								
916	16	504	8736	0.3								
916	18	1064	8736	0.3								
916	18	1423	8736	0.3								
916	18	2364	8736	0.3								
916	18	2380	8736	0.3								
916	18	2847	8736	0.3								
916	18	3398	8736	0.3								
916	18	3839	8736	0.3								
916	24	505	8736	0.3								
916	24	3964	8736	0.3								
916	32	2221	8736	0.3								
916	36	504	8736	0.3								
916	36	632	8736	0.3								
917	24	911	8736	0.62								
917	24	918	8736	0.62								
917	24	1985	8736	0.62								
917	0	1861	8736	0.3								
917	0	2117	8736	0.3								
917	3	1457	8736	0.3								
917	3	2077	8736	0.3								
917	11	912	8736	0.3								
917	11	4898	8736	0.3								
917	15	37	8736	0.3								
917	15	2077	8736	0.3								
917	15	6522	8736	0.3								
917	18	911	8736	0.3								
917	18	1861	8736	0.3								
917	24	1861	8736	0.3								
917	24	6522	8736	0.3								
917	25	2077	8736	0.3								
917	28	2077	8736	0.3								
917	48	4898	8736	0.3								
918	15	2077	8736	0.3								
919	11	32	8736	0.3								
919	11	205	8736	0.3								
919	11	920	8736	0.3								
919	11	1730	8736	0.3								
919	25	67	8736	0.3								
919	36	205	8736	0.3								
920	24	2331	8736	0.87								
920	178	332	8736	0.87								
920	11	324	8736	0.75								
920	28	67	8736	0.75								
920	9	205	8736	0.71								
920	54	174	8736	0.71								
920	4	66	8736	0.62								
920	4	67	8736	0.62								
920	9	138	8736	0.62								
920	11	174	8736	0.62								
920	11	205	8736	0.62								
920	11	876	8736	0.62								
920	18	66	8736	0.62								
920	18	325	8736	0.62								
920	36	174	8736	0.62								
920	36	205	8736	0.62								
920	43	67	8736	0.62								
920	54	67	8736	0.62								
920	168	67	8736	0.62								
920	6	205	8736	0.3								
920	9	32	8736	0.3								
920	10	205	8736	0.3								
920	11	32	8736	0.3								
920	11	66	8736	0.3								
920	11	138	8736	0.3								
920	11	192	8736	0.3								
920	11	325	8736	0.3								
920	11	809	8736	0.3								
920	11	2815	8736	0.3								
920	12	67	8736	0.3								
920	15	66	8736	0.3								
920	15	67	8736	0.3								
920	15	174	8736	0.3								
920	15	205	8736	0.3								
920	15	1231	8736	0.3								
920	15	4109	8736	0.3								
920	16	67	8736	0.3								
920	17	67	8736	0.3								
920	17	205	8736	0.3								
920	17	4145	8736	0.3								
920	18	138	8736	0.3								
920	18	205	8736	0.3								
920	18	332	8736	0.3								
920	18	2331	8736	0.3								
920	18	3600	8736	0.3								
920	18	4667	8736	0.3								
920	18	6006	8736	0.3								
920	20	67	8736	0.3								
920	22	66	8736	0.3								
920	22	67	8736	0.3								
920	24	32	8736	0.3								
920	24	66	8736	0.3								
920	24	205	8736	0.3								
920	25	67	8736	0.3								
920	25	138	8736	0.3								
920	25	205	8736	0.3								
920	33	67	8736	0.3								
920	36	66	8736	0.3								
920	36	67	8736	0.3								
920	36	138	8736	0.3								
920	36	1355	8736	0.3								
920	38	67	8736	0.3								
920	38	205	8736	0.3								
920	39	67	8736	0.3								
920	43	2667	8736	0.3								
920	58	174	8736	0.3								
920	59	332	8736	0.3								
920	76	205	8736	0.3								
920	89	67	8736	0.3								
920	96	67	8736	0.3								
920	128	67	8736	0.3								
920	177	205	8736	0.3								
920	178	67	8736	0.3								
921	7	3408	8736	0.62								
921	24	3408	8736	0.3								
921	25	922	8736	0.3								
922	0	5114	8736	0.87								
922	2	22	8736	0.87								
922	11	5197	8736	0.75								
922	14	1339	8736	0.75								
922	9	543	8736	0.71								
922	18	1241	8736	0.71								
922	19	49	8736	0.71								
922	41	1241	8736	0.71								
922	44	1780	8736	0.71								
922	9	2040	8736	0.62								
922	11	29	8736	0.62								
922	11	190	8736	0.62								
922	11	1957	8736	0.62								
922	18	775	8736	0.62								
922	18	871	8736	0.62								
